Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
47,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,4,15675558,Sukabumi,4836632732786470
20,Perempuan,SD,Pegawai Negeri,Cerai,2,6259484,Jampang,4284897176569402
1,Laki-laki,SD,Dokter,Cerai,5,3989255,Parungkuda,5898906902490676
13,Laki-laki,Pascasarjana,Guru,Belum Kawin,0,15151626,Parungkuda,5015738031856064
25,Perempuan,Pascasarjana,Pengangguran,Cerai,4,9774127,Sukabumi,0957051752786333
84,Perempuan,SD,Pegawai Negeri,Belum Kawin,2,4270727,Pelabuhan Ratu,5775620328604365
54,Perempuan,Pascasarjana,Pengangguran,Kawin,2,17006252,Pelabuhan Ratu,0344680140129175
32,Perempuan,Pascasarjana,Dokter,Cerai,3,8040257,Pelabuhan Ratu,2683744417651357
60,Laki-laki,Diploma,Guru,Kawin,5,1780335,Parungkuda,3276446267911185
88,Laki-laki,SMA,Pegawai Negeri,Belum Kawin,0,9212847,Pelabuhan Ratu,7170068557572008
7,Laki-laki,SMA,Kuli,Cerai,3,16198158,Sukabumi,4812658792202521
10,Laki-laki,SMP,Kuli,Kawin,1,1128802,Cibadak,2005693425553655
83,Perempuan,Diploma,Kuli,Belum Kawin,5,12041477,Cibadak,7888060298799221
51,Perempuan,Sarjana,Pegawai Negeri,Belum Kawin,4,15049584,Parungkuda,5633907389282257
51,Perempuan,Diploma,Petani,Cerai,0,12921815,Cibadak,2549318494975512
38,Perempuan,SMA,Pegawai Negeri,Cerai,1,19618914,Pelabuhan Ratu,5559052311465155
53,Laki-laki,SD,Pelajar,Kawin,4,19115003,Pelabuhan Ratu,4999054778577108
43,Laki-laki,Diploma,Guru,Kawin,2,9249228,Pelabuhan Ratu,2514771466889535
68,Perempuan,SMP,Dokter,Kawin,4,11794682,Pelabuhan Ratu,9966521277768977
79,Perempuan,SD,Petani,Cerai,1,3104322,Pelabuhan Ratu,6615158074346792
67,Laki-laki,Diploma,Petani,Belum Kawin,4,15667177,Parungkuda,5601314675234687
82,Perempuan,SMP,Pegawai Negeri,Kawin,0,9160709,Cibadak,0566418182534106
56,Perempuan,SMA,Guru,Cerai,0,19434590,Parungkuda,4280285394805862
59,Perempuan,SD,Guru,Cerai,0,8467124,Cibadak,9835879893172810
14,Perempuan,SD,Pengangguran,Belum Kawin,5,3910661,Cisaat,1863497219520399
72,Perempuan,Diploma,Petani,Kawin,5,13782106,Parungkuda,4788932330398568
58,Laki-laki,Diploma,Guru,Kawin,4,13335920,Parungkuda,0031754740586570
76,Laki-laki,SD,Pelajar,Kawin,1,17941499,Cibadak,6407388417473703
50,Laki-laki,SD,Petani,Cerai,4,17514084,Cisaat,9112085501184535
27,Perempuan,SMP,Kuli,Cerai,4,17218328,Sukabumi,0667409161394311
34,Perempuan,SMA,Dokter,Belum Kawin,3,7750952,Pelabuhan Ratu,1778209212424770
43,Laki-laki,Pascasarjana,Guru,Kawin,5,16603355,Jampang,6749828155587298
43,Perempuan,SMP,Guru,Kawin,4,13355114,Pelabuhan Ratu,7503749210059017
70,Laki-laki,Pascasarjana,Petani,Kawin,2,9628797,Sukabumi,6629350419182435
41,Perempuan,Sarjana,Pengangguran,Belum Kawin,4,3835523,Parungkuda,2358706302252817
75,Perempuan,Diploma,Pelajar,Kawin,4,16940657,Cisaat,2824237832967503
42,Perempuan,SD,Pengangguran,Cerai,5,7222509,Pelabuhan Ratu,2292285752233619
78,Laki-laki,Sarjana,Pelajar,Cerai,5,6361285,Cibadak,8968480073467656
72,Perempuan,SD,Kuli,Cerai,2,6363725,Parungkuda,1076370671939533
63,Perempuan,Diploma,Pelajar,Cerai,3,6053998,Cisaat,3237123285938815
45,Perempuan,SMA,Pengangguran,Kawin,4,5724033,Pelabuhan Ratu,9672173309940027
65,Laki-laki,Pascasarjana,Guru,Belum Kawin,4,11642057,Cibadak,8828406026606179
37,Laki-laki,SMA,Guru,Kawin,4,15271408,Cibadak,1727922114360970
78,Laki-laki,SMP,Kuli,Belum Kawin,4,13094671,Pelabuhan Ratu,8621977916922797
2,Laki-laki,SMP,Pegawai Negeri,Kawin,5,19284944,Jampang,2398731915804665
73,Laki-laki,Pascasarjana,Petani,Kawin,4,5383385,Jampang,9245441785454837
19,Laki-laki,SMA,Petani,Cerai,1,13848555,Pelabuhan Ratu,2764312349815542
83,Laki-laki,Sarjana,Pengangguran,Kawin,4,11230291,Cisaat,3808097138182963
72,Perempuan,SMA,Kuli,Cerai,5,8084060,Cisaat,8306607462741954
69,Perempuan,Sarjana,Guru,Belum Kawin,1,6122417,Cibadak,3445941735186740
62,Perempuan,SMA,Pelajar,Belum Kawin,1,13490484,Pelabuhan Ratu,4066865221043477
6,Perempuan,Sarjana,Pelajar,Cerai,1,15149168,Parungkuda,1005287551565640
59,Perempuan,Diploma,Kuli,Cerai,1,7579724,Pelabuhan Ratu,8722833955698463
31,Perempuan,SMA,Pengangguran,Cerai,3,4277922,Jampang,9590602942270258
7,Perempuan,SMA,Guru,Cerai,4,14360908,Parungkuda,9535655864493028
20,Perempuan,SD,Pegawai Negeri,Belum Kawin,2,9808054,Sukabumi,7110453415830441
7,Laki-laki,SMA,Guru,Kawin,4,11261872,Jampang,7943563432298473
40,Perempuan,SMP,Dokter,Cerai,1,9402492,Sukabumi,2001291201856204
47,Perempuan,SMA,Petani,Cerai,4,6112534,Sukabumi,6039737629498748
88,Perempuan,SMP,Dokter,Kawin,0,10072879,Cisaat,8937284904108067
5,Perempuan,Pascasarjana,Pegawai Negeri,Kawin,1,3827761,Jampang,9595405676354612
69,Laki-laki,SMP,Petani,Belum Kawin,2,17048026,Pelabuhan Ratu,2101577943209443
57,Perempuan,SMP,Guru,Cerai,3,12344458,Jampang,9590744687385728
26,Laki-laki,SMP,Kuli,Cerai,0,9902050,Pelabuhan Ratu,6238425478714424
58,Laki-laki,Diploma,Petani,Cerai,1,15718945,Jampang,7556371172936072
35,Laki-laki,Pascasarjana,Guru,Cerai,1,14969606,Parungkuda,9843926126764591
80,Laki-laki,SMP,Pegawai Negeri,Kawin,1,1233891,Jampang,4902016307459736
36,Laki-laki,Sarjana,Pegawai Negeri,Cerai,0,584681,Jampang,2532220250756058
19,Laki-laki,SMP,Pegawai Negeri,Kawin,3,15328227,Sukabumi,6725899311495401
16,Perempuan,SMP,Kuli,Kawin,2,6882657,Cisaat,3852672312959996
38,Perempuan,SMP,Pengangguran,Kawin,0,14039462,Pelabuhan Ratu,2814830158033374
5,Perempuan,Diploma,Kuli,Cerai,0,9186744,Cisaat,0815021160349572
40,Laki-laki,Diploma,Dokter,Belum Kawin,1,2996366,Pelabuhan Ratu,3002538880244159
8,Perempuan,SMP,Guru,Cerai,3,8322983,Jampang,7436210865996979
41,Perempuan,SMA,Petani,Cerai,4,12648306,Jampang,0734960252002808
41,Perempuan,SD,Guru,Kawin,1,12517211,Cibadak,4745630048631847
4,Laki-laki,SMA,Kuli,Cerai,0,11945232,Jampang,1520570616808884
64,Perempuan,SMA,Pelajar,Belum Kawin,0,1463195,Jampang,7609373814204304
89,Perempuan,Sarjana,Pengangguran,Kawin,5,17149663,Cisaat,4583105959557703
62,Perempuan,Pascasarjana,Kuli,Cerai,1,19530973,Jampang,1406997343737414
44,Perempuan,Sarjana,Petani,Cerai,0,12132945,Pelabuhan Ratu,5298873505643645
81,Laki-laki,SD,Dokter,Kawin,0,1397851,Cisaat,5200400882834857
59,Perempuan,SD,Petani,Belum Kawin,2,17539184,Cisaat,1590146869980325
49,Laki-laki,SMA,Pelajar,Cerai,1,1135902,Cibadak,5433234099543822
69,Perempuan,SD,Pelajar,Cerai,2,12288044,Jampang,1351464217222790
34,Laki-laki,Pascasarjana,Guru,Belum Kawin,3,18763520,Cibadak,6179246978296847
17,Laki-laki,Sarjana,Dokter,Belum Kawin,2,7346871,Sukabumi,1251759379392261
73,Laki-laki,SMP,Dokter,Belum Kawin,5,4960540,Jampang,8710941254527842
31,Perempuan,Diploma,Pelajar,Cerai,2,10188573,Parungkuda,3046617574405404
46,Laki-laki,SMP,Pegawai Negeri,Cerai,2,9369059,Pelabuhan Ratu,4947914950205342
75,Laki-laki,SD,Kuli,Cerai,3,12224256,Sukabumi,8378297132326747
46,Laki-laki,Sarjana,Pegawai Negeri,Cerai,5,8005652,Cisaat,0873797942021766
47,Perempuan,SD,Petani,Kawin,1,9114595,Cisaat,4482878542688271
3,Laki-laki,SMP,Dokter,Cerai,2,13535319,Parungkuda,7517654722188286
54,Perempuan,Diploma,Pelajar,Kawin,4,13615869,Pelabuhan Ratu,7739151661738032
32,Perempuan,Pascasarjana,Kuli,Belum Kawin,1,9959548,Cibadak,3373022284101303
13,Perempuan,Pascasarjana,Pegawai Negeri,Belum Kawin,2,10615967,Parungkuda,9596390510538460
48,Perempuan,Diploma,Guru,Kawin,5,6232172,Pelabuhan Ratu,6086274553072730
80,Perempuan,SD,Dokter,Belum Kawin,1,11794968,Pelabuhan Ratu,3014704032425036
84,Laki-laki,Sarjana,Petani,Kawin,5,11747882,Cisaat,1414343771290391
83,Laki-laki,Pascasarjana,Dokter,Belum Kawin,2,18968267,Pelabuhan Ratu,9294054196393796
86,Perempuan,Sarjana,Pengangguran,Belum Kawin,5,8296450,Cisaat,0566463776648857
26,Perempuan,SD,Petani,Cerai,2,15921852,Cisaat,4090491612966682
57,Perempuan,SMA,Dokter,Cerai,0,14959680,Pelabuhan Ratu,8336612915451350
88,Perempuan,SD,Petani,Cerai,3,9378029,Cibadak,8150141608792980
4,Perempuan,Pascasarjana,Kuli,Belum Kawin,0,10065343,Cibadak,4346767184579017
55,Perempuan,Diploma,Dokter,Belum Kawin,1,9122965,Parungkuda,4654293576447030
65,Laki-laki,SD,Pengangguran,Belum Kawin,1,18974648,Cibadak,9879921778043683
26,Laki-laki,Diploma,Petani,Cerai,5,7233367,Cisaat,9308020285820184
29,Laki-laki,SMP,Kuli,Kawin,0,10878472,Pelabuhan Ratu,0064274131160801
9,Perempuan,Pascasarjana,Kuli,Belum Kawin,0,778732,Cisaat,5529578355032151
88,Laki-laki,Diploma,Petani,Cerai,5,19792090,Cisaat,7404141211423281
79,Laki-laki,Diploma,Kuli,Cerai,1,12909398,Cisaat,7455145463955269
75,Laki-laki,SMA,Guru,Cerai,4,17238355,Jampang,9950332049510966
49,Perempuan,SMP,Petani,Kawin,2,17029029,Cisaat,7845716933027677
82,Laki-laki,SD,Dokter,Cerai,3,12225766,Cibadak,8508587406449237
38,Laki-laki,Sarjana,Pelajar,Kawin,5,15477404,Jampang,4463417502056665
57,Laki-laki,Sarjana,Pelajar,Kawin,3,19654106,Jampang,3929637242463512
87,Perempuan,SMP,Kuli,Kawin,1,18039432,Jampang,2102607468536626
35,Perempuan,Diploma,Guru,Cerai,1,937789,Cibadak,5701892991330118
87,Laki-laki,SMP,Kuli,Cerai,0,10343203,Cibadak,3398976548157593
55,Perempuan,Sarjana,Pelajar,Cerai,1,4672122,Cibadak,6859487232945341
67,Perempuan,Diploma,Pengangguran,Kawin,0,16904129,Cisaat,4339924012046075
33,Laki-laki,SD,Guru,Belum Kawin,3,13122180,Cibadak,5058030860185966
14,Laki-laki,Sarjana,Petani,Cerai,1,9181019,Parungkuda,1314429698840218
52,Laki-laki,SMA,Kuli,Belum Kawin,0,9737660,Parungkuda,3658109462720608
25,Perempuan,SMP,Pengangguran,Kawin,0,18736959,Pelabuhan Ratu,8860219741577108
74,Laki-laki,SMA,Guru,Kawin,0,11767822,Cibadak,7805070153681380
22,Laki-laki,SMA,Pegawai Negeri,Kawin,0,7385688,Cisaat,4358116390438380
30,Laki-laki,Pascasarjana,Guru,Belum Kawin,2,4653356,Sukabumi,8990367558498313
59,Perempuan,Pascasarjana,Petani,Belum Kawin,3,7572181,Pelabuhan Ratu,0712160567176953
31,Laki-laki,SMA,Pegawai Negeri,Cerai,4,5207007,Jampang,7955277627241928
75,Perempuan,Pascasarjana,Kuli,Belum Kawin,4,5963511,Cibadak,2581046317045450
57,Laki-laki,SMA,Pegawai Negeri,Kawin,5,11432207,Parungkuda,1215547323895158
76,Laki-laki,Diploma,Kuli,Cerai,3,15737756,Cisaat,8215721249371023
44,Laki-laki,Pascasarjana,Dokter,Kawin,4,19580448,Cibadak,8524813010420933
13,Perempuan,Diploma,Dokter,Cerai,5,12779479,Cisaat,7654703668117573
33,Perempuan,SMP,Pegawai Negeri,Cerai,2,17195703,Jampang,1764139657243785
22,Laki-laki,SMA,Pelajar,Belum Kawin,3,14157841,Pelabuhan Ratu,4542388866158163
49,Perempuan,SD,Pengangguran,Cerai,0,14491610,Cibadak,4914719469653019
61,Perempuan,Diploma,Pegawai Negeri,Kawin,5,10136366,Cibadak,1674963359729085
18,Laki-laki,Diploma,Pegawai Negeri,Cerai,0,8321635,Pelabuhan Ratu,6910500026731563
26,Perempuan,Pascasarjana,Pengangguran,Kawin,3,723671,Cisaat,7998076307687838
55,Perempuan,Pascasarjana,Guru,Kawin,5,18907321,Cibadak,0936596917330793
11,Perempuan,SMA,Guru,Kawin,0,18797043,Cibadak,4687346356015664
15,Laki-laki,Diploma,Pegawai Negeri,Belum Kawin,3,7649680,Cisaat,7695983743189900
41,Laki-laki,Diploma,Pelajar,Cerai,3,6916393,Parungkuda,0009294812507844
67,Perempuan,Pascasarjana,Kuli,Belum Kawin,0,850287,Cisaat,7215725153448459
83,Perempuan,SD,Pelajar,Cerai,5,13604982,Sukabumi,1073885978868919
79,Laki-laki,Diploma,Petani,Kawin,5,2319500,Cibadak,9275456840468923
23,Laki-laki,Sarjana,Kuli,Cerai,5,2206902,Cibadak,7814969063727723
62,Laki-laki,SMA,Pelajar,Kawin,3,3411702,Sukabumi,7331825762924267
5,Perempuan,SMA,Pengangguran,Kawin,5,4783921,Cisaat,2594749836644587
30,Perempuan,Pascasarjana,Pegawai Negeri,Kawin,5,19051225,Pelabuhan Ratu,5027643664683384
5,Perempuan,SD,Petani,Belum Kawin,3,1676955,Cibadak,6228361355019870
54,Laki-laki,SMP,Guru,Cerai,5,571828,Pelabuhan Ratu,7777599558567686
68,Laki-laki,Sarjana,Dokter,Belum Kawin,5,18755841,Pelabuhan Ratu,6466245486435194
22,Perempuan,Diploma,Guru,Cerai,3,8159455,Cibadak,5995600300532760
35,Perempuan,Pascasarjana,Guru,Cerai,3,8596357,Cisaat,5027828235878003
6,Perempuan,SMP,Petani,Belum Kawin,1,2724763,Sukabumi,0369851912416196
86,Laki-laki,Sarjana,Pegawai Negeri,Kawin,2,15417426,Pelabuhan Ratu,2472943163319687
25,Perempuan,Pascasarjana,Pegawai Negeri,Cerai,0,4698614,Cisaat,1001824339686508
65,Perempuan,SD,Kuli,Kawin,3,3300598,Cibadak,1105307466675127
4,Perempuan,SD,Pelajar,Cerai,4,6744669,Jampang,9023097003506580
37,Laki-laki,SMP,Kuli,Cerai,2,13445229,Jampang,3955645467661083
25,Laki-laki,Pascasarjana,Guru,Belum Kawin,0,14298326,Cisaat,9189310299099528
85,Laki-laki,Diploma,Pelajar,Belum Kawin,3,8947992,Jampang,3884418020443860
19,Perempuan,Sarjana,Petani,Belum Kawin,1,9980312,Pelabuhan Ratu,9879872280461822
43,Perempuan,Diploma,Petani,Belum Kawin,3,9521490,Sukabumi,5693103472039481
52,Perempuan,Sarjana,Petani,Cerai,2,8565744,Pelabuhan Ratu,9326382939552513
21,Perempuan,Diploma,Kuli,Belum Kawin,2,1821589,Cibadak,1627579534452961
51,Laki-laki,Pascasarjana,Petani,Cerai,1,15090861,Cibadak,9070898447285081
47,Laki-laki,SD,Pelajar,Kawin,2,5078046,Jampang,2561266462567974
79,Laki-laki,Diploma,Guru,Kawin,2,1857372,Sukabumi,8676959663957057
41,Laki-laki,Pascasarjana,Guru,Cerai,5,2722569,Jampang,3932936363624644
40,Laki-laki,SMA,Guru,Belum Kawin,4,5535331,Cisaat,0351722114817316
6,Laki-laki,Pascasarjana,Dokter,Belum Kawin,0,15318500,Cisaat,6060651654947276
68,Perempuan,Pascasarjana,Pelajar,Kawin,4,7163282,Parungkuda,5085799185781335
65,Perempuan,SMP,Pegawai Negeri,Kawin,3,12291626,Parungkuda,8368902458542620
35,Laki-laki,SMP,Pelajar,Cerai,2,10442316,Jampang,4284453847252301
14,Perempuan,Pascasarjana,Pegawai Negeri,Cerai,5,898503,Cibadak,9943619174829547
35,Perempuan,SD,Kuli,Belum Kawin,5,8614242,Cibadak,1508861402509180
67,Perempuan,SMA,Pengangguran,Kawin,0,10362811,Cibadak,3942075524580171
65,Laki-laki,SD,Pelajar,Kawin,1,14788621,Pelabuhan Ratu,6441194206604966
12,Perempuan,Sarjana,Kuli,Cerai,5,11072393,Pelabuhan Ratu,7401609842404587
21,Laki-laki,Diploma,Guru,Kawin,5,16488415,Cisaat,0497516424943039
9,Laki-laki,Pascasarjana,Kuli,Kawin,5,18861713,Jampang,2258707850900038
87,Perempuan,SD,Pegawai Negeri,Kawin,1,18375564,Pelabuhan Ratu,5831976794412106
86,Laki-laki,SMP,Guru,Cerai,0,11716861,Parungkuda,4683555423876024
15,Laki-laki,Sarjana,Dokter,Kawin,3,15369620,Pelabuhan Ratu,4159079883583042
1,Laki-laki,SMA,Pegawai Negeri,Belum Kawin,2,7199011,Sukabumi,9897194724703223
51,Laki-laki,Diploma,Guru,Belum Kawin,1,4682278,Cisaat,0167592349239985
32,Perempuan,SMA,Pelajar,Kawin,4,7357673,Sukabumi,5220109735181093
46,Perempuan,SMP,Pengangguran,Kawin,5,8798438,Jampang,7105154022487507
21,Perempuan,SMP,Pegawai Negeri,Cerai,5,14445669,Sukabumi,4530468321843272
40,Perempuan,Pascasarjana,Petani,Kawin,3,13319511,Cisaat,4610415318300655
65,Laki-laki,Pascasarjana,Pegawai Negeri,Kawin,0,5296799,Cisaat,9359199750734561
37,Perempuan,Diploma,Guru,Kawin,0,5015116,Jampang,0492646736811148
65,Laki-laki,SMA,Guru,Kawin,0,9953859,Cisaat,8787204524885482
80,Perempuan,Sarjana,Kuli,Kawin,5,9965757,Cisaat,8946244136348800
63,Laki-laki,SD,Pelajar,Belum Kawin,2,11058611,Cibadak,6375882226166342
14,Laki-laki,Sarjana,Guru,Kawin,2,13280056,Pelabuhan Ratu,0188757276017820
82,Perempuan,SMA,Pengangguran,Belum Kawin,3,8514742,Cibadak,3706454918020004
6,Perempuan,SMP,Petani,Kawin,4,1482011,Sukabumi,8541370477848646
67,Laki-laki,SD,Dokter,Belum Kawin,2,12871814,Cibadak,1862517552454134
18,Laki-laki,SMP,Petani,Kawin,3,10778195,Pelabuhan Ratu,3055516113953717
66,Perempuan,SD,Guru,Kawin,4,16976752,Cibadak,8716997817786465
38,Perempuan,SD,Kuli,Belum Kawin,1,7298978,Parungkuda,0874557204897947
41,Perempuan,SMP,Pengangguran,Cerai,5,10766244,Jampang,2924625072661105
62,Laki-laki,SMP,Guru,Kawin,3,11106843,Cibadak,2588494251656981
33,Perempuan,SD,Pengangguran,Cerai,1,7270933,Jampang,2758288564124484
27,Laki-laki,SD,Petani,Cerai,3,5007484,Pelabuhan Ratu,1482793455033480
62,Perempuan,SMA,Petani,Cerai,1,19282621,Cibadak,0135495911078718
47,Perempuan,SMP,Kuli,Cerai,0,18255337,Jampang,8170129361287716
85,Perempuan,SMP,Pengangguran,Cerai,2,12844735,Cisaat,7688178911738609
52,Perempuan,SD,Pengangguran,Cerai,0,13133716,Parungkuda,6355219567854154
14,Perempuan,Diploma,Kuli,Kawin,3,15059745,Parungkuda,8956826117320799
11,Perempuan,Diploma,Pengangguran,Cerai,0,3547921,Sukabumi,5292218732666515
20,Perempuan,Diploma,Dokter,Belum Kawin,3,12965428,Cisaat,3120591071997970
14,Laki-laki,Sarjana,Dokter,Belum Kawin,5,13566570,Parungkuda,2198949803795551
66,Perempuan,Sarjana,Pengangguran,Belum Kawin,3,13391587,Parungkuda,1178853334829446
49,Laki-laki,Diploma,Guru,Cerai,0,5872834,Cisaat,4715678952972624
65,Laki-laki,Pascasarjana,Pelajar,Kawin,4,7547470,Parungkuda,5764947624915039
53,Laki-laki,SMA,Dokter,Belum Kawin,4,6090000,Pelabuhan Ratu,4545122776365796
83,Laki-laki,SMP,Pegawai Negeri,Cerai,2,16981617,Parungkuda,9092915371800721
63,Laki-laki,Diploma,Guru,Kawin,4,15258932,Jampang,7839258503509135
59,Laki-laki,Pascasarjana,Pelajar,Kawin,3,16219336,Jampang,4871114021072743
17,Laki-laki,Sarjana,Pegawai Negeri,Cerai,4,6828970,Sukabumi,6367509786304113
12,Perempuan,SMP,Pegawai Negeri,Kawin,3,15564197,Sukabumi,3432688234610459
61,Laki-laki,SMP,Kuli,Cerai,4,7222664,Cisaat,8030471278442989
77,Perempuan,SMA,Pegawai Negeri,Belum Kawin,0,11375846,Cibadak,2788833677586325
88,Perempuan,Diploma,Guru,Cerai,5,18054039,Pelabuhan Ratu,7760099724790781
89,Laki-laki,SMA,Kuli,Belum Kawin,2,1353452,Parungkuda,7689211739584567
82,Perempuan,Pascasarjana,Pengangguran,Cerai,2,9152693,Cibadak,3722908764972135
47,Perempuan,Sarjana,Petani,Cerai,4,2453293,Parungkuda,1482438703028304
42,Laki-laki,Sarjana,Pelajar,Kawin,2,2992269,Sukabumi,8755966567874640
79,Perempuan,SMP,Pegawai Negeri,Kawin,0,11794939,Cisaat,7416724442557680
22,Perempuan,SMP,Guru,Cerai,3,17018171,Sukabumi,9986639598403118
7,Perempuan,Pascasarjana,Pelajar,Cerai,2,14408525,Sukabumi,1803925498812905
19,Laki-laki,Diploma,Pengangguran,Cerai,5,18680236,Cibadak,2670303558197192
71,Laki-laki,Pascasarjana,Dokter,Cerai,0,2044704,Sukabumi,0652410225323225
9,Perempuan,Sarjana,Pengangguran,Belum Kawin,4,16286356,Jampang,0756090744715586
57,Perempuan,SD,Petani,Cerai,1,15797471,Sukabumi,5838671883147416
73,Perempuan,Pascasarjana,Pegawai Negeri,Belum Kawin,2,12772182,Cibadak,4410822112296840
71,Laki-laki,Pascasarjana,Guru,Cerai,0,8549073,Jampang,1890867566665791
71,Laki-laki,SMA,Kuli,Kawin,1,3723605,Cibadak,5020184215123722
69,Perempuan,SMA,Petani,Kawin,0,15407943,Cisaat,3451407835438958
36,Perempuan,SMA,Petani,Belum Kawin,4,12201855,Cisaat,5115403534926197
33,Laki-laki,SMP,Pegawai Negeri,Belum Kawin,0,12874545,Parungkuda,8383641992552633
62,Perempuan,Diploma,Pegawai Negeri,Belum Kawin,5,1731555,Sukabumi,8049495596350473
88,Laki-laki,SD,Pelajar,Cerai,1,3254029,Jampang,9906811723121396
60,Laki-laki,Pascasarjana,Pelajar,Cerai,3,2128594,Cisaat,2841788031652161
1,Laki-laki,SMA,Dokter,Belum Kawin,3,11522956,Sukabumi,7710806457235816
30,Laki-laki,SD,Pengangguran,Cerai,4,6378603,Jampang,4154788107726534
32,Laki-laki,SD,Pengangguran,Kawin,3,6397161,Jampang,4271335093393594
38,Laki-laki,Sarjana,Dokter,Kawin,5,13782994,Cisaat,4056917806907560
20,Perempuan,Diploma,Pegawai Negeri,Kawin,4,5202208,Jampang,3716191794238853
81,Perempuan,Diploma,Kuli,Belum Kawin,1,5764081,Cisaat,8205862657205441
68,Perempuan,SMA,Kuli,Cerai,3,7823428,Jampang,7543277085569128
24,Laki-laki,SMP,Petani,Belum Kawin,3,1797019,Pelabuhan Ratu,5994635141276393
42,Laki-laki,SMA,Pelajar,Belum Kawin,1,11150590,Parungkuda,0418750113467191
44,Laki-laki,SMA,Pengangguran,Kawin,4,17804512,Jampang,7422840382482161
32,Perempuan,Diploma,Pegawai Negeri,Cerai,3,11358331,Cibadak,5491046384990191
26,Laki-laki,Pascasarjana,Dokter,Belum Kawin,2,3430725,Parungkuda,5522223339928294
4,Laki-laki,SD,Dokter,Cerai,3,5514144,Pelabuhan Ratu,2306615107813296
73,Perempuan,SD,Petani,Belum Kawin,5,9206334,Sukabumi,6053634500629846
77,Perempuan,Pascasarjana,Pengangguran,Cerai,5,7862426,Pelabuhan Ratu,0121898771523982
32,Laki-laki,Diploma,Pegawai Negeri,Kawin,1,1610668,Cibadak,6806433535267439
88,Perempuan,SD,Petani,Belum Kawin,1,2410870,Sukabumi,3087951216995349
42,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,1,19852785,Jampang,5434109394534046
70,Laki-laki,Pascasarjana,Pelajar,Kawin,4,8650673,Sukabumi,8904906507181540
38,Perempuan,SD,Dokter,Kawin,0,6503268,Parungkuda,6101291322506233
31,Laki-laki,Sarjana,Dokter,Cerai,2,18672478,Parungkuda,3013349278496687
37,Laki-laki,SD,Guru,Kawin,2,9829270,Cibadak,4700043829662393
77,Laki-laki,Diploma,Pegawai Negeri,Belum Kawin,4,17047428,Cibadak,3798599702810298
72,Perempuan,Diploma,Pegawai Negeri,Belum Kawin,3,16472757,Pelabuhan Ratu,3073657120290551
59,Laki-laki,SMP,Pelajar,Kawin,2,2203046,Pelabuhan Ratu,7218006438739825
57,Laki-laki,SMP,Pegawai Negeri,Belum Kawin,2,12652658,Pelabuhan Ratu,9519501210536201
35,Laki-laki,Sarjana,Pegawai Negeri,Belum Kawin,3,18447860,Sukabumi,6431469386087585
62,Perempuan,SD,Pelajar,Belum Kawin,0,6608424,Pelabuhan Ratu,6245391991432029
8,Laki-laki,SMA,Pengangguran,Kawin,5,6624866,Pelabuhan Ratu,6403294209791632
71,Laki-laki,Sarjana,Kuli,Cerai,2,11520507,Cibadak,6146205439451895
61,Laki-laki,SMA,Pegawai Negeri,Cerai,5,999768,Parungkuda,8301460381849246
22,Perempuan,Diploma,Petani,Belum Kawin,1,12070996,Cibadak,1672379594371818
34,Laki-laki,Diploma,Pelajar,Cerai,5,15973494,Pelabuhan Ratu,6265349391997139
14,Perempuan,Pascasarjana,Pelajar,Belum Kawin,3,6326920,Parungkuda,3718826910139608
72,Laki-laki,Sarjana,Pelajar,Belum Kawin,1,10658046,Jampang,5602151679094630
8,Laki-laki,SMA,Kuli,Kawin,0,19763773,Cibadak,5343743882389012
2,Perempuan,Pascasarjana,Petani,Kawin,1,1484117,Cisaat,2722605106213166
24,Perempuan,SMP,Guru,Kawin,5,10098423,Parungkuda,7859645267100578
25,Perempuan,SMP,Petani,Belum Kawin,4,16042616,Jampang,7992331031889404
88,Perempuan,Sarjana,Guru,Cerai,2,18080808,Jampang,9372954580298610
3,Laki-laki,SMP,Dokter,Kawin,0,7619210,Cibadak,6703047353804617
66,Laki-laki,SMA,Pengangguran,Cerai,2,19097846,Cisaat,0720677524808442
40,Laki-laki,SMP,Pegawai Negeri,Cerai,0,638537,Sukabumi,8144376171440903
81,Laki-laki,Sarjana,Guru,Belum Kawin,3,1317652,Parungkuda,7993953394542670
65,Perempuan,SD,Dokter,Belum Kawin,3,16911034,Sukabumi,5253801313973368
69,Laki-laki,Sarjana,Guru,Belum Kawin,5,6880083,Sukabumi,9377246008954591
68,Perempuan,SMA,Pelajar,Kawin,1,11356693,Sukabumi,4563465207080993
81,Perempuan,Sarjana,Guru,Kawin,2,3293667,Cisaat,4046023036926864
80,Perempuan,SMP,Dokter,Cerai,5,13695014,Cisaat,8081356979750823
15,Laki-laki,Sarjana,Kuli,Belum Kawin,3,11726461,Sukabumi,9728600038298854
0,Perempuan,SD,Dokter,Kawin,3,1340966,Parungkuda,9385572575639306
78,Laki-laki,SD,Petani,Kawin,0,4627349,Sukabumi,9404696432262216
9,Perempuan,SMA,Dokter,Kawin,4,14172217,Cibadak,0471716848372189
35,Laki-laki,SMA,Petani,Kawin,5,3620893,Cibadak,9071523648805795
24,Laki-laki,SMP,Guru,Belum Kawin,0,12715634,Jampang,3771171650271838
