Usia,Jenis_Kelamin,Pendidikan_Terakhir,Pekerjaan,Status_Perkawinan,Jumlah_Anak,Penghasilan_Bulanan,Kota_Tinggal,NIK
33,Perempuan,SD,Pengangguran,Cerai,5,19320844,Parungkuda,9716472708124153
39,Laki-laki,Diploma,Pengangguran,Kawin,0,3088755,Pelabuhan Ratu,2753304457822561
22,Perempuan,SMA,Mahasiswa,Belum Kawin,0,15171458,Cisaat,3552048234323558
36,Perempuan,Diploma,Pelajar,Kawin,3,8125175,Jampang,4294858581250651
22,Perempuan,SMA,Mahasiswa,Belum Kawin,2,10061334,Pelabuhan Ratu,9705019806390648
29,Perempuan,Pascasarjana,PNS,Cerai,0,17524574,Pelabuhan Ratu,1718929085770700
34,Laki-laki,Pascasarjana,Pelajar,Cerai,1,19789615,Parungkuda,3438228096156822
35,Laki-laki,SD,Guru,Belum Kawin,5,18574232,Jampang,3523723013914309
30,Laki-laki,SMP,PNS,Belum Kawin,2,7011772,Cisaat,1858420066913454
39,Laki-laki,SD,Pelajar,Kawin,1,10384708,Cibadak,2103376792057838
37,Laki-laki,Pascasarjana,Guru,Kawin,3,19244838,Parungkuda,2955816284980777
27,Perempuan,SD,Mahasiswa,Belum Kawin,4,13361638,Parungkuda,3952049299541007
22,Perempuan,SD,Guru,Cerai,2,12525450,Cibadak,4040913599494650
34,Perempuan,SMA,Mahasiswa,Cerai,0,5094314,Sukabumi,3194581239212631
25,Perempuan,Diploma,Mahasiswa,Kawin,4,17110710,Pelabuhan Ratu,5547673699896989
24,Laki-laki,Diploma,Mahasiswa,Belum Kawin,5,10404926,Sukabumi,5901529163159104
36,Laki-laki,Diploma,Pelajar,Belum Kawin,0,19024112,Cibadak,0019908517213915
38,Perempuan,SMP,PNS,Cerai,4,11237943,Cibadak,4288710231073080
27,Laki-laki,Sarjana,Guru,Belum Kawin,0,17066500,Parungkuda,7403184572981552
23,Laki-laki,Pascasarjana,PNS,Kawin,2,7283891,Jampang,8975086480070932
38,Perempuan,SMP,Pengangguran,Cerai,1,3495541,Jampang,2015475209746572
25,Perempuan,Sarjana,PNS,Kawin,3,7786379,Cibadak,7967133620315771
38,Perempuan,Diploma,Guru,Kawin,0,17464624,Jampang,6871466331473774
30,Perempuan,SMP,Guru,Belum Kawin,2,16836065,Parungkuda,9733936140352444
38,Perempuan,Diploma,Guru,Kawin,3,7499317,Jampang,5144057658364005
35,Laki-laki,Sarjana,Pengangguran,Belum Kawin,4,19363817,Cibadak,5440460918064900
29,Perempuan,SD,Pelajar,Belum Kawin,1,13903419,Cisaat,4752995868817745
30,Laki-laki,Diploma,Guru,Belum Kawin,4,9732140,Cibadak,1789296762020877
38,Laki-laki,SMP,Mahasiswa,Cerai,2,7433760,Pelabuhan Ratu,4865411160375092
24,Perempuan,SMA,Pengangguran,Cerai,2,13580700,Cisaat,7840970268729974
34,Perempuan,SMA,PNS,Cerai,2,1315006,Jampang,3953410602024802
30,Perempuan,SMA,Mahasiswa,Kawin,4,2141641,Cibadak,1230639305082251
33,Laki-laki,SD,Pelajar,Cerai,5,19937073,Pelabuhan Ratu,5605296023578131
33,Laki-laki,Pascasarjana,Guru,Kawin,3,10683507,Jampang,1045118965825262
38,Perempuan,SMA,Guru,Belum Kawin,0,12592968,Cibadak,4269352108343376
39,Perempuan,SMA,PNS,Kawin,0,17886180,Jampang,4011159832998670
22,Laki-laki,SD,Pelajar,Belum Kawin,5,6830007,Parungkuda,7682170617031295
24,Perempuan,SD,Guru,Belum Kawin,2,18343413,Cibadak,0548723735271302
22,Perempuan,SD,Pelajar,Belum Kawin,0,7193117,Parungkuda,7126826737437340
35,Perempuan,Diploma,Pengangguran,Belum Kawin,0,19062967,Cisaat,1699090516258549
39,Laki-laki,SMP,Pelajar,Belum Kawin,2,8855822,Sukabumi,6133253735969449
31,Perempuan,Pascasarjana,Kuli,Kawin,3,19742783,Cisaat,3497388962180510
39,Perempuan,Diploma,Guru,Kawin,4,15564625,Jampang,8611362345133775
27,Perempuan,Sarjana,Guru,Cerai,2,11599389,Cisaat,6440247004297028
26,Perempuan,SD,PNS,Kawin,2,19390959,Jampang,6074803889585963
27,Perempuan,Diploma,Kuli,Belum Kawin,0,9123699,Jampang,7887895484473690
33,Laki-laki,SMA,Pelajar,Belum Kawin,5,14635168,Sukabumi,0281561542915841
32,Laki-laki,SMP,Kuli,Kawin,3,12683278,Cibadak,9723684774649414
29,Perempuan,SMA,Kuli,Kawin,3,14535148,Pelabuhan Ratu,4941171969922027
28,Laki-laki,SMA,Pengangguran,Kawin,4,6909766,Cisaat,5569839371421718
32,Perempuan,SMA,PNS,Cerai,4,19478583,Jampang,6713544275456504
26,Perempuan,SMP,Pelajar,Cerai,0,5491065,Jampang,0521337446744720
32,Laki-laki,Sarjana,Mahasiswa,Belum Kawin,2,9524935,Pelabuhan Ratu,1929700981264806
28,Perempuan,SMP,Guru,Belum Kawin,3,5542815,Cibadak,1565508695129696
23,Laki-laki,Diploma,Guru,Cerai,0,10752674,Jampang,8136088199952830
36,Perempuan,Sarjana,Pengangguran,Cerai,3,19065295,Jampang,1027418571960869
23,Laki-laki,Diploma,Pelajar,Cerai,4,7833513,Cibadak,7678008577235910
29,Perempuan,Pascasarjana,Kuli,Cerai,0,2723479,Parungkuda,6769056769689993
28,Perempuan,Diploma,Kuli,Belum Kawin,2,9976963,Cisaat,4292836145514285
35,Laki-laki,SMA,Mahasiswa,Belum Kawin,3,1011354,Jampang,1706201101820099
39,Laki-laki,Pascasarjana,Guru,Kawin,5,586285,Jampang,1925946194259518
30,Perempuan,Pascasarjana,Pelajar,Belum Kawin,3,14400989,Pelabuhan Ratu,5846247794594348
23,Laki-laki,Pascasarjana,Pelajar,Kawin,5,6401990,Sukabumi,6261768228518622
39,Perempuan,SD,Mahasiswa,Belum Kawin,1,5547562,Cibadak,5381068280351608
38,Laki-laki,Diploma,Pengangguran,Cerai,2,11171081,Jampang,1124157402501781
30,Perempuan,SMP,Guru,Cerai,2,17644897,Cisaat,1934503877934847
37,Perempuan,SD,PNS,Cerai,1,2611930,Sukabumi,7743991533163421
26,Perempuan,Sarjana,PNS,Cerai,5,14206815,Parungkuda,9336919450021482
29,Laki-laki,Sarjana,Pengangguran,Belum Kawin,4,9882398,Parungkuda,5905315993607599
32,Perempuan,Sarjana,Mahasiswa,Cerai,2,2361090,Parungkuda,5108629715587092
29,Laki-laki,SMP,Pelajar,Cerai,2,16522885,Cisaat,7947927741248802
27,Laki-laki,SMA,PNS,Cerai,2,6834778,Jampang,4563986379730474
32,Laki-laki,Sarjana,Pengangguran,Cerai,4,2055470,Cibadak,3012721277320708
32,Laki-laki,SD,Mahasiswa,Cerai,0,8691521,Jampang,3283907582902483
31,Laki-laki,Sarjana,Pelajar,Kawin,5,16195927,Jampang,2642900102869219
22,Laki-laki,SD,Pengangguran,Belum Kawin,3,16749646,Parungkuda,6872660964465783
37,Laki-laki,SMP,PNS,Belum Kawin,2,9611576,Cisaat,1002515848783137
39,Perempuan,Pascasarjana,PNS,Kawin,3,7334911,Cibadak,7704008465955222
26,Perempuan,Pascasarjana,PNS,Belum Kawin,2,5469643,Sukabumi,8507431094383530
34,Perempuan,SMP,Pengangguran,Cerai,2,10378550,Pelabuhan Ratu,8089410449632356
37,Laki-laki,SMA,Pengangguran,Cerai,0,5611645,Cisaat,1156573834024389
23,Laki-laki,Diploma,PNS,Belum Kawin,2,16491805,Pelabuhan Ratu,7193997053199218
32,Perempuan,Pascasarjana,Guru,Kawin,5,8542858,Cibadak,7797492956839182
24,Perempuan,Diploma,Guru,Kawin,2,531309,Parungkuda,4619940422044188
26,Laki-laki,Diploma,Guru,Belum Kawin,3,13266477,Jampang,5349347551722374
23,Perempuan,SD,Pelajar,Cerai,0,16870983,Parungkuda,4803905085698023
37,Perempuan,SD,Pelajar,Cerai,4,18142925,Cibadak,1446020131769027
36,Perempuan,SD,Guru,Cerai,2,15288535,Parungkuda,3793929086894988
29,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,4,8613469,Sukabumi,9437117679816829
23,Perempuan,SD,Kuli,Cerai,2,17568714,Cibadak,0055394816070696
34,Perempuan,Diploma,Pelajar,Kawin,2,15374482,Cibadak,5060065601776397
28,Perempuan,Diploma,Mahasiswa,Cerai,0,16926480,Jampang,7433365086987634
28,Perempuan,SMP,Pengangguran,Cerai,3,13814493,Pelabuhan Ratu,3963908793226113
22,Laki-laki,SMA,Pengangguran,Kawin,4,13142949,Sukabumi,1759301754376528
26,Perempuan,SMP,PNS,Cerai,5,8452784,Jampang,0278421325252993
22,Perempuan,Pascasarjana,Pengangguran,Cerai,1,14361749,Sukabumi,4969067056314709
26,Perempuan,SMP,PNS,Cerai,3,15384997,Pelabuhan Ratu,2586814153755140
35,Laki-laki,SMP,Mahasiswa,Belum Kawin,1,2952869,Pelabuhan Ratu,2742901913721799
35,Perempuan,Sarjana,Mahasiswa,Belum Kawin,0,17714044,Cisaat,5695361839857799
29,Laki-laki,Diploma,Mahasiswa,Cerai,2,4594870,Jampang,6629937961910543
32,Perempuan,Sarjana,PNS,Belum Kawin,3,6521715,Pelabuhan Ratu,5971413234077428
22,Laki-laki,Sarjana,Pelajar,Belum Kawin,5,8364779,Cisaat,5067353370687756
32,Perempuan,Sarjana,Mahasiswa,Kawin,1,9868520,Parungkuda,4033684713387896
29,Laki-laki,Sarjana,Pelajar,Belum Kawin,3,19052350,Cibadak,7891476251602033
30,Perempuan,SMP,Pengangguran,Kawin,4,19541456,Cisaat,4952344581074775
29,Laki-laki,Sarjana,Guru,Kawin,1,7576972,Jampang,9321812413422559
23,Laki-laki,Pascasarjana,Pelajar,Kawin,1,4322901,Jampang,0896058180641073
22,Perempuan,Diploma,PNS,Belum Kawin,2,10328125,Sukabumi,6619992611756407
35,Perempuan,SD,Pengangguran,Kawin,5,18140673,Cibadak,6876885168797204
22,Laki-laki,Pascasarjana,Pengangguran,Kawin,4,15997531,Parungkuda,2891303824133556
29,Perempuan,Sarjana,Kuli,Kawin,1,10928999,Cibadak,6366272907021382
25,Perempuan,Sarjana,Guru,Kawin,0,2795956,Parungkuda,7427686845826694
34,Perempuan,Pascasarjana,Pelajar,Kawin,3,2333096,Cisaat,2356156157692427
23,Perempuan,Pascasarjana,Kuli,Kawin,1,12165499,Parungkuda,2038312878684466
23,Laki-laki,SD,Guru,Kawin,3,1276223,Cisaat,3592573256778655
27,Perempuan,SD,Pelajar,Kawin,4,5121663,Cibadak,6679339530686894
30,Perempuan,Diploma,Pengangguran,Belum Kawin,3,908621,Pelabuhan Ratu,6737472415140510
22,Laki-laki,Pascasarjana,PNS,Kawin,0,3545463,Jampang,6423453552095455
35,Laki-laki,Diploma,Guru,Kawin,1,13280952,Parungkuda,9491092296672150
31,Perempuan,Pascasarjana,Kuli,Belum Kawin,3,10925287,Cibadak,7205865384725993
30,Perempuan,SMA,Guru,Kawin,4,19894333,Cisaat,8356759341734844
39,Perempuan,Sarjana,Mahasiswa,Kawin,1,6262885,Pelabuhan Ratu,8195700393829714
22,Perempuan,Pascasarjana,Mahasiswa,Cerai,0,17913582,Jampang,6095331766165862
26,Perempuan,SD,Pengangguran,Kawin,2,18381477,Pelabuhan Ratu,5881610976877285
27,Laki-laki,SMA,Pelajar,Belum Kawin,4,16226381,Pelabuhan Ratu,7446642570357712
35,Laki-laki,SMP,Kuli,Kawin,2,8964063,Cibadak,5669184188500299
26,Laki-laki,SMP,Mahasiswa,Belum Kawin,2,6448952,Sukabumi,5213217208613147
31,Laki-laki,Sarjana,Guru,Kawin,2,10398362,Jampang,3032288723934320
29,Laki-laki,SMP,Pelajar,Cerai,2,1969581,Sukabumi,7080528735883579
27,Perempuan,SMP,PNS,Cerai,0,2290144,Pelabuhan Ratu,0702619320516228
29,Laki-laki,Diploma,Pelajar,Belum Kawin,4,16563689,Pelabuhan Ratu,3624345570215389
28,Perempuan,SMP,Pengangguran,Cerai,2,14959435,Sukabumi,9092292528919068
24,Perempuan,SD,Kuli,Belum Kawin,2,1703916,Pelabuhan Ratu,4717170413307804
22,Laki-laki,SD,Mahasiswa,Cerai,1,4714634,Cisaat,0446327090759848
33,Laki-laki,SMA,Kuli,Belum Kawin,1,6347323,Cibadak,2123364050720988
32,Perempuan,SMA,PNS,Belum Kawin,2,11745659,Jampang,8591525154524047
26,Laki-laki,Sarjana,Mahasiswa,Cerai,3,15645181,Sukabumi,4427009067233993
38,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,1,6164485,Cibadak,5685386404281976
34,Perempuan,Diploma,Kuli,Kawin,5,14112993,Jampang,7028233829668883
24,Perempuan,SMP,Pelajar,Kawin,0,9757503,Jampang,6729208243158724
31,Laki-laki,SMP,Mahasiswa,Cerai,0,9829313,Sukabumi,2743537337693851
24,Perempuan,Diploma,Guru,Belum Kawin,2,7094521,Cibadak,8116892174806053
36,Laki-laki,SMA,Kuli,Cerai,1,13649407,Pelabuhan Ratu,2286563909133148
39,Laki-laki,Diploma,Pengangguran,Kawin,0,12709060,Cibadak,4130881068910383
33,Laki-laki,Diploma,Mahasiswa,Cerai,4,2535338,Jampang,2393675529118735
38,Laki-laki,SMA,Guru,Cerai,2,3083819,Pelabuhan Ratu,3935510465875488
24,Laki-laki,Diploma,PNS,Kawin,5,9309886,Sukabumi,4066071122366148
28,Perempuan,SMP,Mahasiswa,Cerai,4,17691222,Jampang,7330645754752295
38,Perempuan,SD,Kuli,Kawin,1,18992155,Cisaat,0376563522755614
26,Laki-laki,SD,Mahasiswa,Cerai,5,15071922,Jampang,1933391817615445
36,Perempuan,Diploma,Pengangguran,Kawin,0,14263430,Cibadak,1409573055400260
36,Laki-laki,Sarjana,Kuli,Belum Kawin,2,5867134,Cisaat,2117444660437196
25,Laki-laki,SMP,Pengangguran,Belum Kawin,1,14765774,Pelabuhan Ratu,7402901574540237
29,Perempuan,SMP,Mahasiswa,Kawin,0,12030021,Cibadak,2687232890809790
38,Laki-laki,SMA,Kuli,Cerai,0,1903904,Cisaat,8427841050072454
25,Laki-laki,Pascasarjana,PNS,Belum Kawin,1,8939932,Parungkuda,1009450453712201
36,Perempuan,Sarjana,Guru,Kawin,3,10296535,Parungkuda,4921358586498550
22,Perempuan,Pascasarjana,PNS,Belum Kawin,3,2318651,Pelabuhan Ratu,0499858178535586
34,Laki-laki,SD,PNS,Kawin,0,9142616,Cisaat,9180456300067487
23,Perempuan,Diploma,Kuli,Belum Kawin,3,18473244,Jampang,9851824755416208
23,Laki-laki,SMP,PNS,Cerai,4,3072827,Cisaat,3553310542746676
23,Perempuan,Pascasarjana,PNS,Cerai,4,14463718,Cibadak,2783760471414412
25,Laki-laki,SMA,Kuli,Kawin,4,14105083,Parungkuda,1750862770961031
26,Perempuan,SMA,Guru,Kawin,2,10370272,Cibadak,0782085203125894
34,Perempuan,Pascasarjana,PNS,Cerai,4,10022117,Cibadak,2088883705715808
25,Laki-laki,Sarjana,Kuli,Belum Kawin,1,6067020,Pelabuhan Ratu,5104445478911013
27,Perempuan,Diploma,Pengangguran,Cerai,1,18044610,Pelabuhan Ratu,3775346802095104
29,Laki-laki,Pascasarjana,Mahasiswa,Cerai,1,15725626,Cibadak,7019139998475157
26,Perempuan,Sarjana,PNS,Belum Kawin,5,9231962,Jampang,8719575242053725
38,Perempuan,SMA,PNS,Belum Kawin,1,10324728,Parungkuda,5722010790928561
34,Laki-laki,Diploma,Guru,Cerai,4,18349308,Jampang,0759353070256854
25,Perempuan,Sarjana,Pelajar,Kawin,2,1639746,Pelabuhan Ratu,4964349970683312
38,Laki-laki,Pascasarjana,PNS,Cerai,3,12012533,Pelabuhan Ratu,1295362039711055
33,Laki-laki,Sarjana,Pengangguran,Cerai,5,9533057,Pelabuhan Ratu,6613507413107953
30,Perempuan,Diploma,Mahasiswa,Kawin,0,18027941,Jampang,1848541738438677
29,Laki-laki,Sarjana,Kuli,Kawin,0,8455659,Jampang,5147171279497023
32,Perempuan,Diploma,PNS,Kawin,2,1018100,Jampang,5269508616025989
26,Laki-laki,Sarjana,Mahasiswa,Cerai,2,17284114,Pelabuhan Ratu,0699742438331300
33,Laki-laki,SMP,Kuli,Kawin,1,5015019,Pelabuhan Ratu,4250796003481340
22,Laki-laki,SMA,PNS,Belum Kawin,0,19632452,Cibadak,4970086921773815
32,Perempuan,Pascasarjana,PNS,Belum Kawin,3,3867607,Jampang,1851042095988952
35,Laki-laki,Sarjana,Mahasiswa,Kawin,4,11731501,Jampang,1597946210217254
27,Laki-laki,SD,Pelajar,Cerai,4,15540714,Pelabuhan Ratu,6274712047659010
39,Laki-laki,Diploma,Pengangguran,Kawin,0,9791711,Sukabumi,4953021058886070
34,Perempuan,Sarjana,Kuli,Belum Kawin,4,7803124,Parungkuda,5130403364993098
27,Perempuan,Sarjana,Pengangguran,Cerai,3,8698529,Jampang,8492291112069390
29,Perempuan,SD,Pelajar,Kawin,1,12562698,Jampang,9499764311192911
38,Perempuan,SMA,Pelajar,Kawin,1,12569380,Cibadak,9138846843573102
27,Laki-laki,SMP,Mahasiswa,Belum Kawin,5,622577,Parungkuda,4911611571528811
24,Perempuan,Sarjana,Guru,Belum Kawin,3,10589120,Cisaat,6345505354999626
22,Laki-laki,SD,Pelajar,Cerai,2,18812543,Parungkuda,8468552383713101
36,Perempuan,SMA,Pelajar,Belum Kawin,2,13351714,Cisaat,9872995999658158
32,Laki-laki,Diploma,PNS,Kawin,4,11773367,Cibadak,3314091255709975
25,Perempuan,SMP,PNS,Cerai,1,940980,Sukabumi,9909398625153527
39,Perempuan,Diploma,Mahasiswa,Cerai,4,5071674,Pelabuhan Ratu,7360142692587915
38,Laki-laki,Pascasarjana,Guru,Kawin,0,8837383,Cibadak,3551788530651156
23,Laki-laki,SD,Mahasiswa,Kawin,4,3595266,Jampang,3688717223896643
35,Perempuan,Sarjana,Guru,Cerai,3,10004364,Pelabuhan Ratu,3986717339175484
34,Perempuan,Sarjana,Mahasiswa,Belum Kawin,1,8521244,Jampang,6201692334591637
28,Laki-laki,SMA,Guru,Kawin,0,14080757,Jampang,3708685805169811
30,Perempuan,SD,Guru,Belum Kawin,2,17625213,Pelabuhan Ratu,9016280190168565
26,Laki-laki,SMA,PNS,Kawin,4,11744668,Sukabumi,1414036440754700
27,Perempuan,SMA,PNS,Cerai,1,5006188,Parungkuda,4694240312709758
32,Laki-laki,SD,PNS,Cerai,0,7863270,Sukabumi,5265250014094391
28,Perempuan,Diploma,Pengangguran,Cerai,2,2735102,Cibadak,9845018807810503
28,Laki-laki,Sarjana,PNS,Cerai,5,3404372,Jampang,8300550977408894
38,Laki-laki,SMP,Mahasiswa,Cerai,3,11154593,Cibadak,2413114051120950
34,Laki-laki,Pascasarjana,PNS,Cerai,0,15143875,Parungkuda,5546347001538564
26,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,3,9753737,Jampang,6971229490451232
26,Perempuan,Diploma,Pelajar,Belum Kawin,1,6168267,Parungkuda,4253853100359910
24,Perempuan,SD,PNS,Belum Kawin,2,14334934,Pelabuhan Ratu,4560033224165988
27,Laki-laki,Diploma,Mahasiswa,Cerai,5,18924640,Cibadak,1291857000071965
25,Perempuan,SD,Pengangguran,Belum Kawin,5,7432161,Pelabuhan Ratu,0705371280687174
30,Perempuan,SMP,Pelajar,Belum Kawin,1,16690908,Cisaat,2613515072963364
29,Perempuan,Diploma,Mahasiswa,Cerai,3,12387425,Jampang,0856123226366656
32,Laki-laki,SMA,PNS,Belum Kawin,0,4989168,Cibadak,2198278555062430
39,Perempuan,SMA,PNS,Kawin,3,10538287,Pelabuhan Ratu,9235904892549559
36,Perempuan,Sarjana,Guru,Belum Kawin,1,4077966,Sukabumi,4068371690128228
30,Laki-laki,Pascasarjana,Pengangguran,Belum Kawin,4,4213596,Cisaat,4827821900101392
34,Perempuan,SMP,PNS,Kawin,4,9577020,Parungkuda,8823893518233178
36,Perempuan,SD,Guru,Cerai,1,6492460,Jampang,6865969059230876
25,Laki-laki,Sarjana,Pengangguran,Cerai,3,10240986,Cibadak,8272477971026078
33,Laki-laki,SD,Mahasiswa,Cerai,3,19396969,Cisaat,1905890896732766
23,Perempuan,SMA,Kuli,Kawin,4,4041933,Cisaat,8882706335519343
31,Laki-laki,Pascasarjana,Guru,Kawin,0,1140935,Jampang,6453176360234078
35,Perempuan,SMP,Pengangguran,Kawin,1,14375232,Cisaat,9515385405440878
30,Laki-laki,Diploma,Pelajar,Kawin,2,13117558,Sukabumi,0745795751869517
26,Perempuan,SMP,Mahasiswa,Kawin,3,6938125,Cibadak,2006755132529228
27,Perempuan,Sarjana,PNS,Cerai,0,10556434,Pelabuhan Ratu,4540480458447391
25,Perempuan,Diploma,Pengangguran,Kawin,0,10306304,Cisaat,3032107448802811
28,Perempuan,Pascasarjana,Pengangguran,Cerai,3,14753474,Jampang,2850009599039371
24,Laki-laki,Sarjana,PNS,Belum Kawin,1,9154055,Jampang,1625749616096489
26,Laki-laki,Diploma,Mahasiswa,Cerai,3,7187653,Cibadak,7913430231179522
32,Perempuan,Diploma,Mahasiswa,Belum Kawin,5,6707506,Cisaat,2828144539816174
23,Laki-laki,SMP,Guru,Kawin,3,9861139,Jampang,1905982928971034
33,Laki-laki,SMA,PNS,Belum Kawin,0,16274737,Cisaat,8347845880419135
37,Laki-laki,Diploma,Pelajar,Kawin,1,12448935,Jampang,2216104775974318
32,Perempuan,SMP,Mahasiswa,Kawin,0,3272717,Pelabuhan Ratu,3891625987418674
22,Laki-laki,SMP,Mahasiswa,Cerai,5,12863908,Parungkuda,4188313302267221
32,Perempuan,Diploma,Pengangguran,Belum Kawin,1,4420427,Parungkuda,6483544919116426
23,Perempuan,Diploma,PNS,Cerai,4,15874730,Jampang,2669877740140970
39,Laki-laki,Pascasarjana,PNS,Cerai,1,4953222,Sukabumi,6974639763899836
28,Perempuan,Pascasarjana,Pelajar,Belum Kawin,4,15388683,Cibadak,2305796602139241
39,Laki-laki,Diploma,Mahasiswa,Cerai,1,15322503,Cibadak,6090055210085638
39,Laki-laki,SD,Pengangguran,Belum Kawin,1,6103068,Cisaat,0689905458300528
39,Perempuan,SMA,Guru,Kawin,5,2869228,Sukabumi,1331903336345455
23,Perempuan,SMP,PNS,Kawin,0,9189885,Pelabuhan Ratu,8858662708721960
30,Laki-laki,Diploma,Pelajar,Kawin,4,6538835,Pelabuhan Ratu,5324392911428076
35,Perempuan,Pascasarjana,Kuli,Kawin,4,5690341,Pelabuhan Ratu,0069991200781847
23,Perempuan,SMA,Pelajar,Kawin,1,16258243,Parungkuda,9614340666702040
39,Laki-laki,Sarjana,Pengangguran,Belum Kawin,5,3480495,Cibadak,5531411122843543
22,Laki-laki,Diploma,Mahasiswa,Belum Kawin,4,18647122,Pelabuhan Ratu,4567762662908376
29,Laki-laki,Diploma,Mahasiswa,Belum Kawin,3,16473849,Cibadak,3812395160739208
30,Laki-laki,SMP,Pengangguran,Belum Kawin,0,1775535,Cibadak,2065310404791056
27,Laki-laki,SMA,Kuli,Kawin,0,1521046,Cisaat,0361670665868814
28,Perempuan,SMA,Mahasiswa,Belum Kawin,2,2192316,Sukabumi,6107778864758847
26,Perempuan,SMP,Pengangguran,Cerai,0,2434472,Sukabumi,8385473228355462
32,Laki-laki,Sarjana,Mahasiswa,Kawin,3,8997444,Cisaat,9719913295674640
22,Perempuan,SMP,PNS,Belum Kawin,2,11534115,Parungkuda,1270330530932535
28,Perempuan,Diploma,Guru,Kawin,1,2667048,Jampang,1211680101012315
32,Perempuan,SMP,Mahasiswa,Cerai,4,16453793,Sukabumi,0803252442918644
30,Laki-laki,Pascasarjana,Pelajar,Cerai,2,13984146,Cibadak,7005322188876757
26,Perempuan,Pascasarjana,Guru,Belum Kawin,3,10940638,Jampang,6037226440915127
30,Laki-laki,SMA,PNS,Cerai,4,19407291,Sukabumi,0126057360252128
22,Perempuan,SMA,Mahasiswa,Belum Kawin,1,16048600,Parungkuda,9747711797645448
23,Laki-laki,SMP,Mahasiswa,Kawin,1,12206965,Parungkuda,3633125487316781
23,Perempuan,SMP,Kuli,Belum Kawin,0,6971726,Sukabumi,4022441121066092
39,Laki-laki,SD,Kuli,Cerai,2,12735696,Cisaat,0388329860298096
27,Perempuan,SMA,Guru,Belum Kawin,0,2869764,Parungkuda,4881134320028221
39,Laki-laki,SD,Pengangguran,Kawin,1,14955690,Jampang,1496402693712715
35,Perempuan,SMA,Mahasiswa,Cerai,4,13272032,Pelabuhan Ratu,9287494098214698
30,Laki-laki,SMP,Pelajar,Cerai,2,16638698,Sukabumi,4228007016087871
23,Laki-laki,SMP,Guru,Belum Kawin,3,9020389,Cibadak,2914488049857878
26,Laki-laki,SD,Pelajar,Cerai,5,4389234,Cibadak,6801527696205443
34,Laki-laki,SD,PNS,Belum Kawin,5,12753616,Pelabuhan Ratu,0287451503089164
23,Laki-laki,SD,Pengangguran,Belum Kawin,4,2196877,Sukabumi,4964660426678709
28,Perempuan,SMA,Guru,Cerai,3,19347013,Pelabuhan Ratu,1125399811648048
38,Perempuan,Pascasarjana,Pelajar,Belum Kawin,1,1932727,Sukabumi,8810812759880566
24,Laki-laki,Pascasarjana,Mahasiswa,Kawin,4,15506929,Cisaat,4705544662091437
32,Laki-laki,SMP,Kuli,Cerai,0,1820539,Sukabumi,2682416614891211
30,Laki-laki,SD,Mahasiswa,Belum Kawin,1,3831164,Cibadak,6249071555299868
24,Perempuan,Sarjana,Guru,Cerai,4,14957962,Cibadak,8790625129381553
24,Perempuan,SMA,Mahasiswa,Belum Kawin,2,17841419,Sukabumi,2285529323168394
33,Perempuan,Diploma,PNS,Belum Kawin,5,6831165,Pelabuhan Ratu,5888039291281568
29,Laki-laki,SMP,PNS,Cerai,0,5671922,Parungkuda,4566032201350810
25,Laki-laki,SD,Kuli,Kawin,3,11301711,Sukabumi,8760714007185611
23,Perempuan,Pascasarjana,Kuli,Kawin,4,2644954,Jampang,8929702102240917
32,Laki-laki,SD,Guru,Kawin,0,8944160,Parungkuda,9139061850863326
28,Perempuan,Pascasarjana,Pengangguran,Belum Kawin,1,2651142,Cisaat,8276179644378326
35,Perempuan,Pascasarjana,PNS,Cerai,1,17304388,Jampang,0564286757078335
27,Laki-laki,Pascasarjana,Pengangguran,Cerai,4,19542743,Jampang,7587597734994440
28,Perempuan,Sarjana,Pelajar,Belum Kawin,0,19229054,Jampang,7815433720786998
31,Laki-laki,Pascasarjana,Kuli,Cerai,3,13858250,Jampang,6290267786195831
33,Laki-laki,SD,Mahasiswa,Kawin,4,3302334,Parungkuda,5034256927712913
28,Laki-laki,SMP,Kuli,Kawin,0,14299684,Sukabumi,2405225827903046
22,Perempuan,SD,PNS,Cerai,3,1525533,Parungkuda,3237783577374094
34,Perempuan,SMA,Pelajar,Cerai,4,13956383,Sukabumi,0551749089648804
24,Laki-laki,SMA,Kuli,Cerai,1,3260207,Cisaat,3620684386523369
34,Perempuan,Pascasarjana,Mahasiswa,Cerai,5,2305709,Cisaat,2480359833503878
32,Laki-laki,SD,Kuli,Belum Kawin,5,13048080,Sukabumi,2468622893029325
22,Perempuan,Diploma,PNS,Belum Kawin,1,16022525,Parungkuda,6597875823142115
30,Laki-laki,SD,Guru,Kawin,1,11227619,Sukabumi,2154035453146498
35,Laki-laki,Pascasarjana,Pelajar,Cerai,4,13762559,Sukabumi,6399973359702616
24,Laki-laki,SD,Mahasiswa,Cerai,3,15606514,Parungkuda,3337477046994235
29,Perempuan,SD,Mahasiswa,Belum Kawin,0,5686187,Parungkuda,8893983248561256
29,Laki-laki,SMP,PNS,Kawin,1,13489475,Sukabumi,1868293031050855
39,Laki-laki,SMA,Pelajar,Belum Kawin,3,4495372,Cisaat,6585230223096431
27,Perempuan,SMP,Kuli,Cerai,2,8259748,Parungkuda,6485848850927572
